address,label
Kapuz Cad. Plaza Bodrum No:8 İç Kapı:18,9830
LIMONTEPELimontepe mahallesi 9757 sokak numara 23 daire 2 İzmir KARABAĞLAR,3587
Siteler mahallesı 200 sokak no 12 kat 3 daire 7 mugla marmaris ,9362
İsa Bey Mahallesi Argenta caddesi Selçuk,1954
merkez mahallesi cengiz topel caddesi 13. sokak elif apartman 10/1 Dalaman,9194
6500/1. Sk. Modern 3 sitesi Yalı mallesi C3 d8,6693
Çetin Emeç Mahallesi Atletizm Sokak No: 3 Blok: 8 Yönetim Ofisi Giriş Kat Balçova / İzmir,3581
"Folkart Hills, Musalla mah. 1136 sok. No:42 Daire:51   Fenerburnu mevki / Çeşme",3058
AYDINLIKEVLER 6792 sokak Hakimevleri sitesi no:5 d:9 A YDINLIKEVLER ÇİĞLİ İzmir AYDINLIKEVLER    Çiğli İZMIR Türkiye,7000
2468 SK. no5 Murat mah. Gültepe 2468sk. no.5 Murat mah.  Gültepe ,5158
"Atatürk, Metin ğöktepe cad. No:8 daire:2 Buca/İzmir",3723
Şehit Öz Polat Cad. No:109 Daire No:1,2454
75.yıl cumhuriyet caddesi Hazar apartmanı kat85/2 no:6 URLA / İZMİR,3054
 520.SOK NO:9 Kat:2 Daire:5 TUZLA FETHİYE Muğla,8882
Güzeltepe mah 8425 sokak no:30 k:2,7208
Denizli Pamukkale  Pınarkent Mah.dedapark Sitesi 139 No Kat 4 Daire 22 B Blok Pamukkale,1133
KIZILAY MAHALLESI ERSOY CADDESI NO: 82 DAİRE :3 BORNOVA  İZMİR KIZILAY BORNOVA İzmir,6525
VAKIFBANK GAZİEMİR ŞUBESİ DOKUZ EYLÜL MAH. AKÇAY CAD. NO:175/1 GAZİEMİR/İZMİR,3128
Adnan Menderes mahallesi 142 sokak no:13 daire:18 (TOKİ 3 C:5 Daire:18),7730
177/9 Sokak No 56 Camlikent Sitesi B4 Blok Kat 8 Daire 35,4324
İMBATLI MAHALLESİ 7502/1 no:2 kat:4 daire:14     KARŞIYAKA İZMIR Türkiye,6365
Kabakum Mahallesi Güzelbelde Sokak Doktorlar ve İş Adamları Sitesi No: 6/12 KABAKUM DİKİLİ İzmir,8668
"7663 sokak numara 17 kat 3 daire 3, Bayraklı / İzmir ",6749
NALDÖKEN MAHALLESİ İNÖNÜ CADDESİ NO: 16/B BORNOVA / İZMİR,5580
MITHATPASA CADDESI NO 250 DAIRE 8 KAT,4949
Küçük Çiğli Mah Anadolu Cad No 114949,7180
Zafer mahallesi m.gök sk. No:8 kat;1 Manisa Soma,8775
428 sokak no 2 daire 5,4854
Akyarlar Akçabük Mevki Sığıralacak Cad. Mavi Işık Sitesi Gül Sok.No:47,9481
Foça mahallesi köçek Mustafa caddesi Seaside Sitesi 30A Fethiye Muğla FOÇA FETHİYE Muğla,9034
OVACIK  MAH KOCAPİYNAR CADDESİ  ÖLÜDENİZ FETHİYE NO 52/ 2 HEPSİJET,8293
"Gültepe  Uzun yaşam konutları 2, 4838 Sokak No 3 A blok Kat 4 Daire  11",1002
Karaova mah. Altın şehir yolu cad. No:13BB Terra Lara sütesi,958
"Kazımdirik, Kazım dirik mahallesi 213 sokak 13/A The elit hair style erkek kuaförü İZMİR-Bornova Bornova/İzmir",6093
"Nirvana Suits
7424 Sokak  B/Blok
Daire no:41 İSTİKLAL MENEMEN İzmir",7458
Umurbey mah samsun cad no 2 ödemiş,2450
Cumhuriyet mahallesi no 1963:SK Efeler belediye katlı otopark ,1389
"Akıncılar Mahallesi Hürriyet Caddesi No:16/c Ödemiş/izmir, Ödemiş, İzmir, Türkiye",2508
631.sk bina  no :16 kat 1 daire 2,2687
İzmir Eski Foça Eski Bağarası Kazım Dirik Mah Sokak:455 No:7/2,8024
556. Sk. 15 MAYIS PAMUKKALE Denizli,923
Barbaros mah. 5202 SK No:12 Kat:2 BARBAROS BORNOVA İzmir BORNOVA BORNOVA,5338
"Kuşçuburun mahallesi seyrantepe cad
desi no:32",2408
"7401 SK 9/2 C BLOK KAT 8 DAİRE 25
TEPE KONAKLARI",7461
Bengisu mahallesi 353 sokak no 7 A blok çolakoğlu apartmanı kat 2 daire 5 Bengisu,2485
halkapınar mahalesi 1213 sokak no.2/K Yenişehir - Gıda Çarşısı Halkapınar ,5313
Özel odak hastanesi. Otogar karşısı,929
ATATÜRK MAHALLESI. 45. SOKAK. NO. 7. KEMALPAŞA. İZMİR,5225
İnönü mah. 689/12.Sk No:4 Kat:2,3977
Eski çeşme yolu üzeri total benzin istasyonu yalin petrol torosan mh no 312 urla/izmir TORASAN URLA İzmir,3023
Mehmet Ali Akman Mah. 15.Sokak No:3 Kamile Ap. Kat:1 D:4,4647
Başarı caddesi no 82 yaylacık mah buca izmir,4559
ATATÜRK Atatürk Mahallesi Barbaros Caddesi No:16 6 Kat :2 Daire:2 ATATÜRK BORNOVA İzmir A TATÜRK   Bornova İZMIR Türkiye,6796
Çağdaş mahallesi 8825 sokak no:15 kat 1 daire 3 Çiğli İzmir,7278
CUMHURİYET Mah. Cumhuriyet Kültür caddesi  Bina No : 24 Daire No : 1 Kat : 1 BEYDAĞ / İzmir CUMHURİYET BEYDAĞ İzmir BEYDAĞ İzmir TR ,2137
MALTEPE MAHALLESİ ATATÜRK BULVARI NO:93/A ÖZEL BERGAMA DENTAL DİŞ POLİKLİNİĞİ BERGAMA İzmir TR ,8572
Osmangazi Bayraklı keten apartmanı ,6491
"Kervansaray Mh Barbaros Blv No:249/C Sarraflar Sitesi C blok D:3 Pamukkale- DENİZLİ
20160, Pamukkale - Denizli / Türkiye",344
"Cumhuriyet caddesi , 29. Sokak , no:2, daire:2 , turunç mah, marmaris /muğla TURUNÇ MARMARİS Muğla",9190
3251 SOKAK NO:4 KAT:1 CALIKUSU MAH ,4425
3124 SO. TOL GÖRGÜN SİTESİ NO.: 30/1 DAIRE: 30/1 ÇEŞME İzmir TR ,3224
523.Sokak No:6 Daire:3  45200,8327
Muratbey mah. 3522 sk. Kafkas apt. No:3 daire:4,2191
139 sok konyapı sitesi no 20 kat 2 daire 3 menderes/izmir KEMALPAŞA MENDERES İzmir MENDERES İzmir TR ,5225
Alaçatı Mh. 14025 sokak no:2/4 Gemak evleri 4. Ev Alaçatı Çeşme İzmir  ÇEŞME İZMİR,2792
DENIZLI MERKEZ EFENDIM HACIYÜPLÜ MAHALLESI MENDERES BULVARI NO:7,1298
yeşil mahalle 1864 sokak no:17 A blok Avcıoğlu apt kat 5 daire 10,1889
Çamköy ALPASLAN TÜRKEŞ (CMK) CAD. NO: 138 A Fethiye Muğla,8985
Barış Cd. ECA Yetkili Servis HACIKAPLANLAR PAMUKKALE Denizli,796
KÜÇÜK ÇİĞLİ MAH 8713 sokak No 81 daire 7 kat3,7170
Hürriyet mahallesi 151 sokak hilaliye caddesi no:7/1 daire:4 uğur apartmanı ,8315
1410 sk no 9 d 2 BUCA KOOP. BUCA İzmir BUCA İzmir TR ,3547
9130. Sk. Vatan mahallesi 9130 sokak no:2 kat 2 daire 4,4318
Ayhanlar Cd. 210 sokak no6 daire1 marmaris muğla Zemin kat daire:1,9361
namık kemal mah. evren cad. No1/A NAMIK KEMAL KÖPRÜBAŞI Manisa,8153
"Girne Mahallesi 2175 Sok Özcan Apt No 15 Kat:1 Daire 1, Efeler, Aydın, Türkiye",1574
Yunus emre sokak no 8 rüzgar oto DEMİRCİLİK BAYINDIR İzmir,2445
Tire devlet hastanesine kalite birimi TİRE,2147
"Tepe Mahallesi No 42 Sokak No 43/1 İç Kapıno 4 Marmaris Mugla, İş Yeri, Marmaris, Muğla, Türkiye",9402
Hürriyet mahallesi kır çiceği sokak no:23/24 kat:3 daire:3,2459
"Gümsan 1 Sitesi
Yakut Sokak, 12 Ada, No 15,
Koyunbaba Mahallesi, Gümüşlük, Bodrum KOYUNBABA BODRUM Muğla",9901
2193/1 SK NO 8 CENGİZHAN MAHALLESİ,6460
5078 sokak No:8,2077
Zafer mahallesi Yenikent sitesi b3 kat 3 daire 5,2616
"FIRAT Fırat Mah. 271. Sokak, No:74, Daire:14 ( Rakipbey Apt.) FIRAT BUCA İzmir FIRAT    Buca İZMIR Türkiye",3672
GÖKTOĞAN TEKNİK MAKİNA MODEL (TMM )  ATATÜRK PLST.OSB MH 6.CD NO:8 MENEMEN İZMİR,7501
Sıra mahalle çiğdem sokak no:3 3,3046
29 EKİM MAH İZMİR 35 TR TR35 29 Ekim mah 8. Cadde No.30/B daire 1 menemen izmir,7387
denizli/merkezefendi değirmenönü mah 1385 sokak no:4 daire:6 eşrafoğlu apt turuncu bina,776
Kayalık cad 15 Mayıs mah şerifeeskicioğlu apt no 18 kat 5 daire 27-28 Özeren hukuk bürosu Pamukkale Denizli,931
YEŞİL SOKAK NO2 KAT 1 DAİRE 3 NO.: 2 KAT: 1 DAIRE: 3 SARIGÖL Manisa TR ,2553
CUMHURIYET MAHALLESI KARLI SOKAK7 4,1229
İnönü Cd. no 25,2766
KAZIM KARABEKİR MAH 9015 sokak no:11 daire 2 yeşilyurt Karabağlar /İzmir,4367
 Nihat Danışman Mah. Bağlar caddesi ilke apartmanı 2/D kat2 d aire4,8710
Hurriyet Mah. 466 sok. No 8 D 3 Sirinyer Buca IZMIR HÜRRİYET BUCA İzmir,4441
Dalyan Mah. Remzi Avcı caddesi no:44 Dalyan/Ortaca  Daire 1,9266
Fevzi Çakmak Mh. Baris Manco Caddesi no 70 Türe Apartmani kat 1 daire 3  TORBALI İZMİR,2580
Muradiye mh. Dede sk. No:29 Ablok Kat:3 Daire:10 A101 üzeriYunusemre/MANİSA,8012
İzmir karabağlar vatan mahallesi yeşilyurt 9083 sokak vizyon apartmanı no11 kat 4 daire 12 Vatan mah - Karabağlar,4336
Pelitlibağ mah. 1097/1 sok. No:7 kat:3 No:7 kat:3,798
izmir karabağlar general kazım özalp mahallesi 47/18 sokak no 34-36 park doğa apartmanı kat -2 daire 44,3803
Kazim Dirik Mah. Kazımdirik mah. 219 sk. No:4/A,6093
Atatürk Mahallesi 915 Sokak No:151 Daire:29,6787
Bodrum Merkez Çarşı Mah. Cecat Şakir cd. No:68 Bodrum-Muğla,9802
518.sok  no 7    casa costa sitesi GÜNDOĞAN BODRUM Muğla,10088
KYK Aydın İl Müdürlüğü Gençik Ve Spor Bakanlığı Yüksek Öğrenim Kredi Ve Yurtlar Kurumu Adnan Menderes erkek öğrencYurdu  IŞIKLI EFELER Aydın,1420
AKSOY MAH Cemal Gürsel caddesi no 430 ka t5 daire 12 Sanver apt A blok Karşıyaka Adresim,5887
Kotekli mahallesi 300 sokak no :12/6 ardore apart,10124
Çolak İbrahim Bey Sok. 96/2 SK NO: 10-12 ,2401
BASIN SİTESİ Mah. 172 sokak no 17 da16 ,4305
Foça mahallesi 1005. Sokak no 34 Fethiye Muğla 34,8999
Yenicami Mahallesi Akeller Caddesi Petrol Ofisi İçi Tariş Market No: 27/2,620
1. Nakliye cad no:15 daire:3 arman apt. İNÖNÜ AKHİSAR Manisa,8402
ARDIÇ  5434 SK. NO.4 ,3164
124.sokak durmazlar sitesi d blok kat 2 no 4Siteler armutala n MARMARİS / MUĞLA,9260
"Emrez Mah., 179 Sok., No:6, Gaziemir, İzmir EMREZ GAZİEMİR İzmir",3380
"Uğur Mumcu mahallesi 8967. Sokak no 15 kat 2 
Harmandalı Çiğli  UĞUR MUMCU ÇİĞLİ İzmir",7306
Sağlık mahallesi 181. Sokak no14 kat3,6207
Yenişafak Mahallesi 1178 Sokak Cetinkent Sitesi Kat 4 Daire 13 DENIZLI,1155
Yalı mah 6524 sokak emlak konut evleri D2 blok kat:9 daire : 69 KARŞIYAKA / İZMİR,6681
SEVGİ MAHALLESİ 4624 SOKAK NO:23 KAT: 4 DAİRE:4 BOZYAKA,3843
30 ağustos mahallesi 3.cadde 14/D turpa emlak,7404
BELENLİ FOTOGRAF Akincilar mh. Alcitepe cd. No: 36/a  sehzadeler manisa ,7649
Kazımdirik mah. 161 sok Özgen apt n 10 d 2 k1 .,6131
Çağ plastik pancar osb cad:2 no:2 torbalı izmir,2324
Mithatpaşa Caddesi No: 1096/A,4656
Akgedik Mah. Akgedik Cad. No:354 2.Etap 1. Kısım 24 Blok K:3 D:15 ,7910
954 sokak no 11/B,5115
TASYAKA MAH. 376.SK ALTIN PETEK SITESI YASEMIN APT. NO:7/A IÇ KAPI NO:2 FETHIYE,8789
UĞUR MUMCU CADDESİ BERGAMA İzmir TR ,8583
TURGUTALP MAH Sert Cad. No:1/5 Kat:3,8748
Adatepe mah. 26 sokak no 1 Albay sitesi elif residance daire 40 kat 4  ADATEPE BUCA İzmir,4604
14 Mayıs mahallesi 4044 sokak no 10 kat 1 Selçuk,1938
AHMET TANER KIŞLALI CD.NO:5/14 SOMA,8730
Paşa Mahallesi 125 sokak numara 4 Ahmet kayalı işhanı kat 2 daire 212,8400
"D-Marin İstiklal teknesi, Çamlık, Paşa Cad No: 3/A, 09270 Didim/Aydın ÇAMLIK DİDİM Aydın",10
Yeşil mahalle 626 Sokak Yılmaz İnşaat Aygün Sitesi A Blok No:4/A Kat:2 Daire:7Nazilli/Aydın YEŞİL NAZİLLİ Aydın,1889
sırakapılar mah. 425 sok no 24 kat 2 daire 4 biyotek yanı Merkezefendi,909
"Söğütlüyurt mahallesi, Cengizhan 8. sokak, Bozbel apartmanı, no:1 daire:3 no 1 daire 3 Dalaman",9203
pınar caddesi numara 93 Pınarbaşı Bornova İzmir garanti bankası Pınarbaşı Şubesi olarak,5197
"Bitez Mahallesi, Adliye Caddesi, No:1 rnBodrum Adliyesi 2. SULH CEZA HAKİMLİĞİ KALEMİ",9846
Fatih Caddesi Akkonak mahallesi No:153/3,750
Hacı İlyas Mah. Gümüşkesen Cad. Örnekçi apartmanı no:34/4 Milas Muğla  HACI İLYAS MİLAS Muğla,10337
"Atatürk Bulvarı no 50 A
İlgan Dipdağ SMMM Bürosu",9266
" Ortakentyahşi Mah. Ortakent yahşi mahallesi, yalı caddesi, no:62 ırmak otel Bodrum/Muğla",9631
KARABAĞ MAH. 7583 Sok. (Eski 2083) SOK. 6/4 TURGUTREİS,9570
7448 14 sok no 2b parkyücesoy 3.etap b blok kat 4  Daire 7,7022
Cumhuriyet mah. Osman Akça caddesi Rıza Akça sitesi Dblok kat.3 Sarayköy/Denizli,1927
"
Zafertepe mahallesi 553 Sokak yıldız apartmanı no 4/4 daire 5 eşrefpaşa konak İzmir
Yıldız apartmanı daire 5
İzmir Konak",4817
Ergene Mahallesi 534 Sokak No:1/b İzmir Akın Sigorta,6532
Bosch Siemens profilo yetkili servisi Yeni mah 618 sok no:5/A,195
Karaova mahallesi idareciler sitesi Lale sokak no 27 Kuşadası,1051
"Kalabak Mah 3328 sokak, No 8, 35430 ,Urla",3343
Zafer mah. 114.sk no:1 kat:3 daire:32 başar suites apartmanı efeler/aydın ZAFER EFELER Aydın,1622
"Mordoğan mahallesi, Doğa evleri, 12.sokak, no:28 Karaburun",7334
konacık Çırkan mahallesi başaran sokak no:11/2      Muğla/Bodrum ÇIRKAN BODRUM Muğla,9853
EKREM KARABAŞ SOKAK AYSİMA APY NO 20 DAİRE 2 KAT 1 ,621
.522/56 sokak no : 49. GÜNEŞLİ KONAK İzmir,4793
891 sok Egeden sitesi Egeden k blok No:3 1 iç kapi no:6,490
"Adatepe, 28/2sok. No:9 Daire:3 Buca/İzmir",4600
Adnan Menderes Mahallesi 510. Sokak No 8 Efeler Aydin Daire 2 Kat 1,1269
Ümit Tunçağ Cd. No:5  YEDİ EYLÜL TORBALI İzmir,2331
Zümrüt Sk. Çarşı mahallesi no.13 kat.3 Köşk,1644
SUBAŞI MAH subaşı mah. bahadır sk. no:20 kat2 ev,6829
1242/4 no:15 D:1 İzmir Bornova Naldöken,5578
Erzene Mahallesi / 72.sokak/ no:3/ daire:2,5769
"ITOB, 10036 Sok, No:20, Tekeli, Menderes, İZMİR Posta Kodu:35471",2369
Kamilsu Caddesi NECATIBEY ilkokulu,7728
"Şehitler Blv., Girne Güzelkonak Sitesi A Blok Kat 2 No 4 No 41A",1575
ZEYBEK MAH ZEYBEK 5. CAD GOLD TOWERS REZİDANS D BLOK KAT  DAİRE NO 28 ,1351
İsmetpaşa mah zekeriya gümüşkesen cad no18 milas müftülük,10318
çelikörs bıçakları YATAĞAN SERİNHİSAR Denizli,242
Efeler Cumhuriyet Mh. 1953. Sk. No: 15a Efeler / Aydın daire,1608
"Sabri Mumcu caddesi, no:30, d:15, ka:4,
Şok market üzeri HACIFEYZULLAH KUŞADASI Aydın",1470
MİMAR SİNAN MAH ÜNAL ÖZGÖDEK BULVARI ALTINKONAK APT  K:8 D:22 ,1543
BAYRAKLI MAH. 1640 SOK. NO. 11 D. 4,6009
Umut mah.3840 sok no.6 eskiizmir karabaglar izmir  ,3593
"İNÖNÜ MAH
685/8 no:8 izmir buca gediz İnönü mahallesi",3393
Atilla mahallesi 492 sokak no 18 d 1 üçyol konak İzmir,4790
BAĞBAŞI MAH. TEKELİPINARI CAD. BİNA : 29 A KAPI :    TÜRKİYE,338
153. Sk. No16 daire 3  ÇILDIR MARMARİS Muğla,9377
ERGENE MAH. 540 SOKAK NO:30 KAT:4 DAIRE:15 ERGENE MAHALLESI SEVGI APARTMANI BORNOVA/IZMIR BIMIN ÜSTÜ BORNOVA,6107
Gökhan internet cafe,329
743 sok 6/B Birlik sitesi kat 2 Dr.7 SELÇUK BEY MERKEZEFENDİ Denizli,994
"Yeni Lojman, XO Cape Arnna, Flamingo Kamp Alanı Yanı, Karagedik Mahallesi, Fethiye / Muğla KARAGEDİK FETHİYE Muğla",9043
İnönü mahallesi 754 sokak no 49 daire 4 kat 4 Öztürk apt,6816
kıralan mahallesı saglık caddesi no 8 KIRALAN ÇİVRİL Denizli,2951
Asmalıevler mahallesi 6630 sokak 17 A giral apart kat 2 daire 11 Pamukkale Denizli,573
Paşapınarı Mahallesi H.Tevfik Oğuz Caddesi No:1,10289
siteler mh elmassk coşkunyapıkop. No 13/B D blok K 1 D 3 hilal apt. .,2617
556/6 sokak no 1 kat2 daire 7 Seyhan Mahallesi ,3989
7822 sok No7 A1 blok kat1 daire1 Gürkayalar Tema sitesi koyundere,7487
Mansuroğlu mahallesi haşim işcan caddesi burçak apt. no:17 daire: 27 kat:7 bayraklı/izmir,6084
Atatürk Mah. Yavuz Selim Cad No.18 Kat 2 Daire 10,8585
Yeni mahalle / 2. Bahar sk. / No:8 / K:1 / Kiraz / İzmir YENİ KİRAZ İzmir,2542
HALKAPINAR MAHALLESİ 1203/11 SOKAK NO:5-7 KAT:13 NO:139 KONAK İZMİR  NO.: 5-7 KAT: 13 DAIRE: 139 KONAK İzmir TR ,5329
Atatürk mahallesi 1014 sokak no 9 -a Selçuk İzmir Pamuş Kuyumculuk,1962
YAYLACIK MAHALLESİ Yaylacık Mahallesi 1030. Sokak Öğretmenl er Sitesi C blok No:5/5 Buca İzmir    BUCA İZMIR Türkiye,4540
Aksoy mh 206.sk no 1 yiğit apart Ablok. Salihli/Manisa,6624
"Kuum Residence, Ataturk Caddesi 150
L2 TÜRKBÜKÜ BODRUM Muğla",10036
"75. YIL MAH. 5300 SK. No:54/A Yunusemre/Manisa
(VENTA AMBALAJ)",7561
Rıfat ayaydın CD. Emniyet evleri 20.blk kat 1 no 4,10187
ulucak Mustafa Kemal Atatürk mahallesi 9223 sk no7Kemalpaşa izmir,6544
"75. Yıl, 5391 sokak no40 daire1 Yunusemre/Manisa",7792
277. Sk.  No 1 c Moda bella butik ( bankamatiklerin karşisi)  GÜLLÜK MİLAS Muğla,10281
Kemelpaşa mahallesi 116 sk no 8 kat 1,2664
 Şirinevler Mah. Şirinevler mahallesi 5 eylül caddesi no: 70,1775
ATATÜRK MAH servet sokak no:10C pakize kuaför salon,612
Merkez Efendi Mahallesi 3918 sokak no:1 daire:4     A blok site,7593
Yeşilbağlar mah. 647/20 sok. No:28 Yeni Aslıhankent Sitesi C Blok Kat:6 Daire24 Buca/İzmir,3663
Yaka Mahallesi Boyacılar Sokak No:3 Tavas/Denizli,248
OSB mah. 418. Cadde no:2 (Lotte Chemical Türkiye Kuvars Yüzeyleri),7913
3403 SOKAK NO:12D KADİRİM TEKEL BAYİ MANİSA/YUNUSEMRE NO.: 12d DAIRE: 12d YUNUSEMRE Manisa TR ,7657
Ilica Mah. 5063 sokak no.6/1,2930
"26 Ağustos Mahallesi, 2704 Sokak, No:9, Kat:3, Daire:3",5005
çandarlı mahallesi çandarlı olgu sitesi 7 sokak (Gül sokak) no: 15  ÇANDARLI DİKİLİ İzmir,8456
395. Sk. 61 kat:3 daire:5,6635
2240 sok no:9 ÇAKABEY ÇEŞME İzmir,2920
KOZAGAÇ MAH. BUCA/IZMIR KOZAGAÇ MAHALLESI 220 SOKAK BINA NO:30 KAT:2 DAIRE:7 BUCA,3944
akıncılar mah. Saraçoğlu cad. atasoy işanı no: 3 kat: 1  EA mimarlık,2511
Goncalar mah 6036 sok no:24 d.15 Koyucular apt,5905
şehit Gaffar Okan sok. no:35 d.10 ŞEHİTLER TURGUTLU Manisa,6856
Atatürk Mahallesi 5941 sk no 30/1 Atatürk Mahallesi,7954
6. Sk. No: 16 B. Akbörü apartmanı kat 3 daire 9 buca izmir ADATEPE BUCA İzmir,3998
Muratbey mahallesi 3549 sokak No 6 Daire 11 Torbalı/İZMİR MURATBEY TORBALI İzmir,2198
/259/28 sokak no : 33 ARAP HASAN KARABAĞLAR İzmir,4421
Barbaros mah.5203/1 Sok.No:2 Buzcular Sitesi B Blok Yüzügülenç Apartmanı Kat:4 Daire:43 Çamdibi,5483
Yenice Mh. Kavaklıdere Cd. No:3/2  YENİCE ALAŞEHİR Manisa,3298
PELİTLİBAĞ MAH. 1043 SK. NO: 4,807
"KARAMAN MAH Karaman Mahallesi 1486/1 Sokak No:1 Kat:1 
Merkezefendi, DENİZLİ",751
ÇARŞI MAHALLESİ DEMİRCİLER SOKAK NO:2 BOZDOĞAN/AYDIN,281
Şemikler mh 6248 sk no11 k1 d3  Barış apt,6278
Batıpark caddesi şelale sokak umut apartmanı 2.kat no3,1642
Efeler Mh. 326 Sokak No:58 D:1 BUCA İZMİR,3898
Sakarya mahallesi 1109 sokak no:8/5 sahbaz apartmani kat 2 daire 5,7697
Özdere cumhuriyet mahallesi 3017. Sokak dış kapı 3 kat 1,1986
Karaculha mahallesi gökalan caddesi no22-1 muğla fethiye,8950
Dr. Sadık Ahmet Cd. 39/6 OsmanBey apt.,6565
13080/1 No:10 belde konut (lodos butik otel yanı) ALAÇATI ÇEŞME İzmir,2874
İstiklal Mah. 1158 Sokak Şeref Apt. No.9 Kat.2 Daire.8 Pamuk kale/DENİZLİ PAMUKKALE / DENİZLİ,671
"893 sokak, No:11 Kat:3 Daire:4 ATATÜRK BORNOVA İzmir BORNOVA BORNOVA",6515
Yenigün Mh. 265/22sok. No.22 kat.2 yenigün mahallesi Buca İzmir  BUCA İZMİR,4605
"Kazimdirik mahallesi bornova izmir 
Kazimdirik üniversite caddesi ege üniversitesi hastanesi  KAZIMDİRİK BORNOVA İzmir",5727
1031. Sk. no 4 blok 8 kat 7 daire 31 saygin apt.evka4 bornova izmir EVKA 4 BORNOVA İzmir,7063
Esenköy Mah. Bademli mevkii Esenköy Sağ Sok. No:168/1  Fethiye/Muğla ESENKÖY FETHİYE Muğla,8872
"Adnan kahveci cad. Sevgi plajı ada damping
 DAVUTLAR KUŞADASI Aydın",376
2003 SOK. NO:16 D:3 NO.: 16 KAT: 2 DAIRE: 3 KARŞIYAKA İzmir TR ,5893
Tuzla Mah. Sadi Berkman Cad. No:32 Kat:3 Fethiye-Mugʻla FETHİYE 48,8883
FEVZİ ÇAKMAK MAHALLESİ 28. SOKAK NO 76 35870 AYRANCILAR TORBALI,2581
Albayrak cad No 79 K2 D3 Ergüleç apt GÜZELHİSAR EFELER Aydın,1439
4420. Sk. Gazelci Manav No:10A BARBAROS YUNUSEMRE Manisa,7851
Gümüşlük caddesi 5533 sokak no:1 kadıkale resort otel   PEKSİMET BODRUM Muğla,9651
Muslihittin mh rıfat Ayaydın cd no: 85 Elvin apt d:15,10252
Cumhuriyet mahallesi zafer cad no 84 gencelli yenifoça izmir CUMHURİYET FOÇA İzmir,8136
"Yalı, 6501. Sk. No:8, Doğa Apt. D:15 35550 Karşıyaka/İzmir",6264
Camikebir Mah. Seferihisar belediyesi yazı işleri müdürlüğü Camikebirmahallesi 52/1 sokak no,2395
Sağlik Mah. Sağlık mah. Fevzi paşacaddesi  No 58,6599
"Denizli/merkezefendi merkezefendi mah.415sk./2 no:28 daire:3
⁠Merkezefendi
Denizli
Türkiye",880
TORBALI 5086.sokak no:5 daire:5 kat:2,2284
..519/89 sokak no : 88-. GÜNEŞLİ KONAK İzmir,4800
Karabağlar(Bozyaka) bahar mah 2958 sok. No 20 zambak apt kat 1 daire 1 Zambak apt k1 d1,4396
Zafer Mahallesi Ordu Caddesi No 118,1795
Limontepe mahallesi 9720 sokak no1 Karabağlar İzmir,3813
7209. Sk. beyaz zambak 6 apt. kat:3 no:11 30 AĞUSTOS MENEMEN İzmir,7404
Yıldırım Beyazıt 17. Sk. No.2 d.4 dalaman muğla KARAÇALI DALAMAN Muğla,9137
1036 Sk. Bakış Apt. A/1 K:2 D:4 BAĞBAŞI MAH,350
2. anafartalar mah. 1511 sk. no:11 d:11 ,7880
SEVGİ MAH Sevgi mahallesi 658 sokak Cumhuriyet Sit esi no:2 daire:6 Gaziemir GAZİEMİR,2972
"İskele Mahallesi Kuyucak Caddesi, No:16/1 Güldiken Hafriyat ",7984
"GİRNE MAH
Girne Mahallesi 2185.sokak kapı no9 sevgi apartmanı kat 1-2 daire 1-2",1575
Boblingen Caddesi kat:4 daire:6 Bergama,8626
Mithatpaşa Atatürk caddesi Bayındır Jandarma karşısı gençlik merkezi Konak/İzmir,5454
ATATÜRK MH TASTEPE SOKAK TASTEPE EVLERI NO18 AB BLOK K 4 D 7 NARLIDERE,4098
MERSİNDERE MAH  36222 şok Gözde Sitesi 3RA ,188
3557 sokak No 6 Daire 1 MURATBEY TORBALI İzmir,2194
Dalyan mah. Arıkbaşı sok. No:42 Dalyan Ortaca Muğla No:42,9255
Barbaros Mah. 5202. Sok. No:38-42 Kat:2 D:8 Bornova/İzmir Tuvalkent Sitesi Tuval1 Apt. Çamdibi Çamdibi,5339
ARAP HASAN MAH 235 SK. NIHAT BEY APT. NO : 21 D: 7 İZMİR EV,4716
Atif bey mahallesi Etiler caddesi Tibet sitesi C blok kat 1 daire 4,3148
AHMET PİRİŞTİNA CAD. NO:46/B İDDAA BAYİİ,3728
Atatürk Mahallesi  Süleymaniye Caddesi No 67 Daire 3,6786
Gündoğan Mahallesi Kızılburun Cad. Kırmızı Değirmen Sitesi No 126 Açelya Sok. A-14 Bodrum-muğla,10103
CUMHURIYET MAHALLESI CUMHURIYET CADDESI NO 155 DIDIM TATLI DUNYASI,143
35 sokak no9 kat1 daire1,4653
Hürriyet mahallesi 452 sokak no 22 daire 1 Manisa/Akhisar,8336
Barbaros caddesi Canibey apt a blok no:4 daire 10 KINIKLI MAH,545
Tunca mah 3007 sok no 15 kat 3 daire 4 Manisa,7675
Karşıyaka mah. Adnan menderes cd. no18/2 Beldibi/ Marmaris BELDİBİ MARMARİS Muğla BELDİBİ,9352
Fatih mahallesi Halim ertürk caddesi kapı no :16 kat:1,2096
"Ege Mh. Dursun Akcam Bulvari, Akyuz Sitesi A Blok Daire 7",1681
5454 /2sk. No13/ 1 B blok kat 8 daire32,5371
"6342 sokak 29/3 atakent izmir karsiyaka, yürül apartmanı daire 3",5827
laleli mahallesi 419 şok no 18 daire 2 Şirinyer Buca İzmir,4850
Donanmacı mahallesi 1728sokak no 36/1 daire 13 Karşıyaka,5628
